# sample; mag1 in nT; mag2 in nT; grad in nT
7429324;43665.49005247619789;43681.57912909803417;-16.08907662183800
7429325;43665.55436676031968;43682.98686696510413;-17.43250020478831
7429326;43667.47297202459595;43683.55205776820367;-16.07908574359908
7429327;43671.20271387876710;43688.65727647198946;-17.45456259321852
7429328;43667.95191647533647;43684.03771985477215;-16.08580337944741
7429329;43667.39283110306860;43684.84609096497297;-17.45325986189982
7429330;43668.84967280723504;43684.91771486883954;-16.06804206159785
7429331;43669.66092966854922;43687.11771932301781;-17.45678965448032
7429332;43673.27171850601735;43689.34724608506076;-16.07552757904939
7429333;43674.91667984918604;43692.40324196036090;-17.48656211117803
7429334;43678.45724239121773;43694.55512238572555;-16.09787999450405
7429335;43676.95618666172959;43694.46461307845311;-17.50842641671284
7429336;43676.66651125490898;43692.77271933558222;-16.10620808067438
7429337;43671.06209987036709;43688.51667825953336;-17.45457838916142
7429338;43675.47942393726407;43691.59971799066989;-16.12029405341368
7429339;43674.83175782296894;43692.30930020845699;-17.47754238549437
7429340;43674.64950463663990;43690.74829043138743;-16.09878579474683
7429341;43672.64480635862128;43690.11494734623557;-17.47014098761425
7429342;43670.46427329839207;43686.53824524091033;-16.07397194251033
7429343;43668.46035064073658;43685.83331954547612;-17.37296890473640
7429344;43665.92148181387165;43681.96725274816708;-16.04577093429670
7429345;43665.92953690268769;43683.32397734152619;-17.39444043883777
7429346;43668.17767613509204;43684.20316464293137;-16.02548850783333
7429347;43671.56084313696192;43689.00665256620414;-17.44580942923675
7429348;43668.32450490353949;43684.38337043837237;-16.05886553483494
7429349;43667.71909135196620;43685.17951528695266;-17.46042393497701
7429350;43669.31894014620775;43685.39386755946180;-16.07492741324083
7429351;43670.00483792531304;43687.46770409338933;-17.46286616807636
7429352;43673.61473423429561;43689.70001545536070;-16.08528122106917
7429353;43675.08304193747608;43692.56843710618705;-17.48539516871925
7429354;43678.75176125302823;43694.85904091599514;-16.10727966297201
7429355;43677.22053539080662;43694.72102892371913;-17.50049353292269
7429356;43677.13674896485463;43693.23747119734617;-16.10072223248104
7429357;43671.57373795118474;43689.05659506533993;-17.48285711414605
7429358;43675.97596702336887;43692.08030160927592;-16.10433458591481
7429359;43675.31995908675162;43692.81731141865748;-17.49735233190393
7429360;43675.20549803362519;43691.30277229818603;-16.09727426456359
7429361;43673.01100185192627;43690.50255822195322;-17.49155637002951
7429362;43670.56923438404192;43686.64385605818097;-16.07462167414122
7429363;43668.04682524353120;43685.47098475659004;-17.42415951305290
7429364;43665.71142711286666;43681.77750301273045;-16.06607589985870
7429365;43665.85635972671298;43683.28887911893253;-17.43251939222258
7429366;43667.56646371298120;43683.64508825740631;-16.07862454442294
7429367;43671.67899372878310;43689.13472340357839;-17.45572967479259
7429368;43668.52075395908469;43684.59487956525845;-16.07412560617074
7429369;43668.09367589469912;43685.54183194068901;-17.44815604598856
7429370;43669.72182097828772;43685.78809563484538;-16.06627465655993
7429371;43670.33003970877326;43687.78551781905844;-17.45547811028953
7429372;43673.95894201050396;43690.03694929873745;-16.07800728823492
7429373;43675.34210410113155;43692.81497296597081;-17.47286886484559
7429374;43679.86450284195598;43695.92022925049969;-16.05572640854547
7429375;43678.07439362527657;43695.54404218954005;-17.46964856426969
7429376;43677.86943757255358;43693.95404819271062;-16.08461062016430
7429377;43672.17880591852008;43689.65985011933662;-17.48104420082032
7429378;43676.60348115385568;43692.69556542903592;-16.09208427517689
7429379;43676.03668214736535;43693.53212549103046;-17.49544334365984
7429380;43676.55459960763255;43692.60484519184683;-16.05024558421333
7429381;43674.11477858188300;43691.57513589507289;-17.46035731318931
7429382;43671.39101972858043;43687.46776263050560;-16.07674290192242
7429383;43668.76532836316619;43686.23173332541774;-17.46640496224293
7429384;43666.23913935541350;43682.31178130923945;-16.07264195383567
7429385;43666.09732130894554;43683.56476065504103;-17.46743934610701
7429386;43667.81430844661372;43683.88786751771840;-16.07355907109833
7429387;43672.13468106847722;43689.59416224453162;-17.45948117605199
7429388;43668.88675045422133;43684.96941776140739;-16.08266730718886
7429389;43668.26123144204757;43685.70978902871138;-17.44855758665590
7429390;43669.63081392335880;43685.73108863516973;-16.10027471180864
7429391;43670.23855458858452;43687.71930103144405;-17.48074644285226
7429392;43673.86814323747967;43689.96590726028080;-16.09776402280514
7429393;43675.09123457469832;43692.58876088925899;-17.49752631455911
7429394;43679.01242270607327;43695.13619762509188;-16.12377491901225
7429395;43677.57468798615446;43695.06116281963477;-17.48647483347690
7429396;43677.49452655830828;43693.61962996455986;-16.12510340625625
7429397;43671.96404536353657;43689.43406226844672;-17.47001690490742
7429398;43676.45634561462066;43692.55850793160062;-16.10216231697135
7429399;43675.85941848663060;43693.32535354217543;-17.46593505555066
7429400;43675.45391858815856;43691.54495544023666;-16.09103685208527
7429401;43673.28859539943369;43690.75176538307278;-17.46316998364283
7429402;43670.71589342920925;43686.78604302647727;-16.07014959725738
7429403;43668.30372681872541;43685.73999931283470;-17.43627249410131
7429404;43665.87333986824524;43681.94921891649574;-16.07587904824518
7429405;43665.62159981997684;43683.06854451392428;-17.44694469394741
7429406;43667.22503257400967;43683.32603644643677;-16.10100387241791
7429407;43671.56386777714943;43689.02727268071612;-17.46340490356477
7429408;43668.43401096277375;43684.50981021794723;-16.07579925517900
7429409;43668.43480813672795;43685.82942242969875;-17.39461429297932
7429410;43669.58540705324413;43685.65038256665139;-16.06497551341109
7429411;43670.24920831181953;43687.69585809413547;-17.44664978232045
7429412;43673.94736579706660;43689.99955988582951;-16.05219408876721
7429413;43675.41047696138412;43692.84198435312283;-17.43150739174301
7429414;43678.56321340148861;43694.68294253729255;-16.11972913580231
7429415;43677.16143168924464;43694.65853011309082;-17.49709842384508
7429416;43677.34385454330186;43693.44924739237467;-16.10539284907509
7429417;43671.33347457138007;43688.82751089419617;-17.49403632281657
7429418;43675.63748845283408;43691.74093909668591;-16.10345064384643
7429419;43675.01117112801148;43692.50560627383675;-17.49443514582440
7429420;43674.90659882626642;43691.01859329135914;-16.11199446509534
7429421;43672.54226852962893;43690.01454405095865;-17.47227552132378
7429422;43670.16061532153253;43686.22896819227026;-16.06835287073921
7429423;43667.94719791708485;43685.39296838211158;-17.44577046502587
7429424;43665.55278414843633;43681.63217589271517;-16.07939174428840
7429425;43665.37898480318108;43682.83719211321295;-17.45820731003830
7429426;43666.81622899163631;43682.90057637135760;-16.08434737971436
7429427;43671.42755335639959;43688.87997806249768;-17.45242470609598
7429428;43668.36621733526408;43684.44132824436383;-16.07511090910544
7429429;43667.63942278028844;43685.10920631341287;-17.46978353312271
7429430;43669.29425703448214;43685.38063701806823;-16.08637998359318
7429431;43670.10022435814608;43687.57432633522694;-17.47410197708319
7429432;43673.69041380827548;43689.77156192759867;-16.08114811932172
7429433;43674.75439909936540;43692.22316880059225;-17.46876970123727
7429434;43678.61440751450573;43694.73329467602161;-16.11888716150688
7429435;43677.28808373757784;43694.77496505873569;-17.48688132116023
7429436;43677.49015114243230;43693.59919474403432;-16.10904360160047
7429437;43671.66096022839338;43689.14402026610333;-17.48306003771592
7429438;43675.74284274512320;43691.84236303481157;-16.09952028967910
7429439;43675.26536500297516;43692.73633843115385;-17.47097342817416
7429440;43675.71032545928028;43691.75178701810364;-16.04146155881781
7429441;43673.14075668047735;43690.58930129638611;-17.44854461591677
7429442;43670.68967253901792;43686.75474536967522;-16.06507283066632
7429443;43669.16023008459888;43686.52264478673897;-17.36241470213737
7429444;43666.71016705485818;43682.71059072268690;-16.00042366782759
7429445;43665.87176837516745;43683.29957761185506;-17.42780923669455
7429446;43667.58228069451434;43683.66359826183179;-16.08131756731007
7429447;43671.78467463020206;43689.23248302701541;-17.44780839680620
7429448;43668.90639091898629;43684.97227129650855;-16.06588037752531
7429449;43668.26090223832580;43685.71999748407688;-17.45909524575607
7429450;43669.82243795988325;43685.90033363000111;-16.07789567012502
7429451;43670.48873624458065;43687.95886891390546;-17.47013266932931
7429452;43674.05691041061800;43690.14987136892159;-16.09296095830787
7429453;43675.14846860033140;43692.63485473722540;-17.48638613689586
7429454;43679.05546969884017;43695.15644327834161;-16.10097357950213
7429455;43677.78513128999475;43695.28641236080148;-17.50128107080647
7429456;43677.80784134520218;43693.90563908406330;-16.09779773885327
7429457;43671.80166624239791;43689.29721152605634;-17.49554528365110
7429458;43675.86994360144308;43692.00547702680342;-16.13553342536251
7429459;43675.41753661559778;43692.89083301759092;-17.47329640199410
7429460;43675.32293764447240;43691.42031876741385;-16.09738112294284
7429461;43673.22863474624319;43690.70713630967657;-17.47850156343855
7429462;43670.79404624678864;43686.87822629426955;-16.08418004748616
7429463;43668.62925026655284;43686.07807721864083;-17.44882695208405
7429464;43666.08926190697093;43682.15057767010148;-16.06131576313247
7429465;43665.67672537855833;43683.13526834347431;-17.45854296491328
7429466;43666.96121216711617;43683.03320774081658;-16.07199557370035
7429467;43671.52790443271806;43688.96832343100687;-17.44041899828933
7429468;43668.64169634190330;43684.70331137628818;-16.06161503437579
7429469;43667.70333264327201;43685.15968033545505;-17.45634769218059
7429470;43669.12890575134224;43685.21905668490217;-16.09015093355918
7429471;43669.87592595780006;43687.34043337654293;-17.46450741873923
7429472;43673.51691989234678;43689.61889367792901;-16.10197378557650
7429473;43675.18529309382575;43692.62027581207803;-17.43498271825258
7429474;43678.86817500108009;43694.95124198498524;-16.08306698389545
7429475;43677.70764506301930;43695.19000576255348;-17.48236069953753
7429476;43678.06242423661024;43694.16183380564325;-16.09940956902905
7429477;43672.03013141894917;43689.51009541407984;-17.47996399512695
7429478;43676.84493608240155;43692.89798882790637;-16.05305274549942
7429479;43676.06445702164638;43693.52542121188890;-17.46096419023442
7429480;43675.69281560631498;43691.78649989508995;-16.09368428877980
7429481;43673.29802941637172;43690.76663002713030;-17.46860061074877
7429482;43670.72586691463221;43686.78878812240146;-16.06292120776726
7429483;43668.50867406566977;43685.92656966413779;-17.41789559847172
7429484;43665.82668080092844;43681.86420790114789;-16.03752710020986
7429485;43665.21024505923560;43682.65054910016624;-17.44030404092331
7429486;43666.47756825355464;43682.57247001687938;-16.09490176332178
7429487;43671.10241962517466;43688.54382364374760;-17.44140401856402
7429488;43668.40100817461644;43684.46186012782709;-16.06085195322038
7429489;43667.40380040956370;43684.84678473864915;-17.44298432908252
7429490;43669.00085307136032;43685.08467293403373;-16.08381986267381
7429491;43669.74856809577614;43687.21458001534484;-17.46601191956915
7429492;43673.36383587906312;43689.45472287799203;-16.09088699892986
7429493;43674.28753105805663;43691.75117950209096;-17.46364844403234
7429494;43678.36881082506443;43694.49670293523377;-16.12789211016367
7429495;43677.52269034040364;43695.01242056255433;-17.48973022215074
7429496;43677.81664783092128;43693.91416077439499;-16.09751294347819
7429497;43671.53582601226663;43689.02357592625049;-17.48774991397882
7429498;43675.45107394963998;43691.56149512241245;-16.11042117277653
7429499;43675.12445431273954;43692.59658839992335;-17.47213408718684
7429500;43674.92741381880478;43691.02434281715250;-16.09692899835282
7429501;43672.57194744506705;43690.03209853336739;-17.46015108829282
7429502;43670.12562146767596;43686.22720163541089;-16.10158016773044
7429503;43668.02359466462076;43685.47047545394162;-17.44688078932818
7429504;43665.40382940896234;43681.47915323446068;-16.07532382549738
7429505;43665.34687331175519;43682.72803899583232;-17.38116568408124
7429506;43666.65569687121751;43682.72079215318809;-16.06509528197138
7429507;43671.45972839747265;43688.89397991547594;-17.43425151800472
7429508;43668.81816785475530;43684.88372504019208;-16.06555718543460
7429509;43668.25991991109913;43685.65955005847354;-17.39963014737160
7429510;43669.40518772524956;43685.46416864013008;-16.05898091487960
7429511;43670.02805628088390;43687.47557651385432;-17.44752023296861
7429512;43673.50140414221823;43689.57952933805791;-16.07812519583948
7429513;43674.22463409757620;43691.71948423986760;-17.49485014229699
7429514;43678.53319506558182;43694.66031293873675;-16.12711787316669
7429515;43677.70044165246509;43695.19197456304391;-17.49153291058790
7429516;43678.06346229606424;43694.16681158726715;-16.10334929120203
7429517;43671.55956027023058;43689.03938260328869;-17.47982233305609
7429518;43675.44643857949268;43691.56695546320407;-16.12051688371509
7429519;43675.27271152090543;43692.76846889490116;-17.49575737399089
7429520;43675.33737735397881;43691.44467784868903;-16.10730049470138
7429521;43673.12287475790799;43690.57794953044504;-17.45507477254402
7429522;43670.61460803818773;43686.70240685751196;-16.08779881933081
7429523;43668.73601325078926;43686.18108923135151;-17.44507598056619
7429524;43665.95849384213216;43682.02414954300912;-16.06565570087575
7429525;43665.30435023966129;43682.73460589024035;-17.43025565057407
7429526;43666.63497037236812;43682.70952575621050;-16.07455538383533
7429527;43671.39160805386200;43688.85409176894609;-17.46248371508392
7429528;43668.93377297178813;43685.03174543694331;-16.09797246514831
7429529;43667.59647771908931;43685.05512179961079;-17.45864408052592
7429530;43669.20347655054502;43685.30783350786805;-16.10435695732718
7429531;43669.95067475912947;43687.41059458197560;-17.45991982284260
7429532;43673.57624862630473;43689.67042733704147;-16.09417871074263
7429533;43674.46998451762192;43691.93094920345902;-17.46096468583219
7429534;43678.65950133500155;43694.77709138899809;-16.11759005400050
7429535;43677.94311427501088;43695.42781736233883;-17.48470308732088
7429536;43678.86145941211726;43694.90963884680241;-16.04817943467907
7429537;43671.87560022482648;43689.35033693937294;-17.47473671454414
7429538;43675.69520496389305;43691.79847782619618;-16.10327286230183
7429539;43675.64912975510379;43693.12313907563657;-17.47400932052829
7429540;43676.17603596495610;43692.21416836059507;-16.03813239564336
7429541;43673.85338429266994;43691.30645713010745;-17.45307283742685
7429542;43671.10510520838579;43687.18169278901041;-16.07658758062233
7429543;43669.07968892920326;43686.52946272197005;-17.44977379276911
7429544;43666.12794547422527;43682.20965240996156;-16.08170693573522
7429545;43665.35239558803005;43682.78981915420445;-17.43742356616439
7429546;43666.53532948318752;43682.62520345764642;-16.08987397445240
7429547;43671.51923827665451;43688.97705835982197;-17.45782008316673
7429548;43668.97914564917301;43685.03757107891579;-16.05842542974383
7429549;43667.67577669335878;43685.11659061964019;-17.44081392628452
7429550;43669.27383360506064;43685.35569333855528;-16.08185973348108
7429551;43669.96771360310959;43687.43207441891718;-17.46436081580897
7429552;43673.63604985133134;43689.73513766804535;-16.09908781671684
7429553;43674.38692543301295;43691.88560977943416;-17.49868434641557
7429554;43678.60670643434423;43694.72260103312874;-16.11589459877671
7429555;43677.81687087055616;43695.32021621401509;-17.50334534345640
7429556;43678.01087882834690;43694.14464896421850;-16.13377013586706
7429557;43671.48750777164241;43688.97156328173878;-17.48405551010950
7429558;43675.22108213228785;43691.33444468982634;-16.11336255754539
7429559;43675.20985850991565;43692.67409588783630;-17.46423737791766
7429560;43675.11637170088943;43691.21557650624163;-16.09920480534528
7429561;43672.91356748704857;43690.39330055662140;-17.47973306957286
7429562;43670.60883874506544;43686.67944989070384;-16.07061114564106
7429563;43668.78069112060621;43686.23800178529200;-17.45731066468866
7429564;43665.90831552774762;43681.97994913651928;-16.07163360877194
7429565;43665.20310027430969;43682.63254451431567;-17.42944423999795
7429566;43666.23464674458955;43682.32184435610543;-16.08719761151694
7429567;43671.11486334125948;43688.59032003096945;-17.47545668971130
7429568;43668.89686158108088;43684.93831865536777;-16.04145707428689
7429569;43667.62974649218086;43685.07888659556193;-17.44914010338364
7429570;43670.02540116714954;43686.03669338051259;-16.01129221335244
7429571;43670.34348941907228;43687.76824581461551;-17.42475639553197
7429572;43673.99965835278999;43690.06442808343854;-16.06476973064315
7429573;43674.83641604793229;43692.30153347452870;-17.46511742659124
7429574;43679.51204433516978;43695.56113125112461;-16.04908691596225
7429575;43678.12093842966715;43695.58948315528687;-17.46854472561879
7429576;43678.44535649585305;43694.54820820151508;-16.10285170566040
7429577;43671.83423981168744;43689.31520074279251;-17.48096093110320
7429578;43675.22784246234369;43691.33582292275241;-16.10798046040926
7429579;43675.55517739688366;43693.03214547976677;-17.47696808289011
7429580;43675.54418744050781;43691.65003407473705;-16.10584663422630
7429581;43673.35806477018195;43690.83291959866619;-17.47485482848350
7429582;43670.90664158621075;43686.99018527931912;-16.08354369310381
7429583;43668.90724192874768;43686.35061409631453;-17.44337216756943
7429584;43665.98377047305257;43682.04771813727712;-16.06394766422386
7429585;43665.21926294875448;43682.64360738310643;-17.42434443435175
7429586;43666.58142510725884;43682.66219505462504;-16.08076994736987
7429587;43671.52056393364182;43688.99606444888195;-17.47550051524163
7429588;43669.36139349320729;43685.42045214828249;-16.05905865507470
7429589;43667.88068002741784;43685.34822812396305;-17.46754809654902
7429590;43669.50904026105854;43685.58655205887771;-16.07751179782256
7429591;43670.32807384369517;43687.78035177981656;-17.45227793611897
7429592;43673.89651368370687;43689.99394048197428;-16.09742679826681
7429593;43674.56896249263082;43692.06963106709736;-17.50066857445673
7429594;43678.95975284586166;43695.07414663000236;-16.11439378415063
7429595;43678.19157257395273;43695.68166519424994;-17.49009262029411
7429596;43678.73411068791756;43694.85865909934364;-16.12454841142184
7429597;43672.16399053765781;43689.65166701698763;-17.48767647933929
7429598;43675.65657561412081;43691.77490359436342;-16.11832798023752
7429599;43675.90155522318673;43693.37806424722658;-17.47650902404246
7429600;43675.71292275060841;43691.79717574415554;-16.08425299354447
7429601;43673.56867349639651;43691.04108128423104;-17.47240778782865
7429602;43671.13031122141547;43687.19913735655427;-16.06882613513143
7429603;43669.75547386280959;43687.14614302540576;-17.39066916259160
7429604;43666.63445432222215;43682.66055946227425;-16.02610514005540
7429605;43665.55315753664036;43682.97283466246154;-17.41967712583135
7429606;43667.12929298164818;43683.18322712589725;-16.05393414424683
7429607;43672.38983988756081;43689.77236388247547;-17.38252399491474
7429608;43669.78447917024459;43685.83610264772142;-16.05162347748060
7429609;43668.10020032997272;43685.54772811096336;-17.44752778098849
7429610;43669.53025021665962;43685.61771833052626;-16.08746811386709
7429611;43670.06908814446069;43687.54047252661985;-17.47138438216045
7429612;43673.64986845057138;43689.74829722305003;-16.09842877247549
7429613;43674.33529354823986;43691.82749446240632;-17.49220091416235
7429614;43678.69425406448136;43694.80794043328206;-16.11368636880380
7429615;43677.82021726202220;43695.31921759583929;-17.49900033381793
7429616;43678.25985463395045;43694.36785406275158;-16.10799942879685
7429617;43672.09714553755475;43689.57993179515324;-17.48278625759277
7429618;43675.18581781839021;43691.30246450650156;-16.11664668811742
7429619;43675.68208779802808;43693.16603850197134;-17.48395070394018
7429620;43675.73338949507888;43691.83113728709577;-16.09774779201486
7429621;43673.85288895026315;43691.32775762891833;-17.47486867864771
7429622;43671.48264976414794;43687.56545086143160;-16.08280109727813
7429623;43669.55679107429751;43687.01706106081110;-17.46026998651285
7429624;43666.55686396360397;43682.62840419661370;-16.07154023300459
7429625;43665.93989450728986;43683.37598534551216;-17.43609083822410
7429626;43667.11315574542095;43683.20568483854731;-16.09252909312609
7429627;43671.86246210012177;43689.31156657598331;-17.44910447586219
7429628;43669.99719917599577;43686.05328756225936;-16.05608838626795
7429629;43668.15949550265213;43685.61501963360934;-17.45552413095324
7429630;43669.67505612270907;43685.75638753376552;-16.08133141105479
7429631;43670.17167884446098;43687.62737614684011;-17.45569730238480
7429632;43673.81659122320707;43689.92411688056018;-16.10752565735378
7429633;43674.36384850101604;43691.85534161115356;-17.49149311014329
7429634;43678.65499761044339;43694.74933235566277;-16.09433474520844
7429635;43678.01013557957776;43695.50989629491232;-17.49976071533684
7429636;43678.78113841402956;43694.85887922878464;-16.07774081475721
7429637;43672.27375413930713;43689.72181567016378;-17.44806153085764
7429638;43675.08395883099729;43691.18458168928191;-16.10062285828583
7429639;43675.42250505334960;43692.87442219356308;-17.45191714020897
7429640;43675.24045250116615;43691.34341172778659;-16.10295922662034
7429641;43673.74457114938559;43691.15315136858408;-17.40858021920025
7429642;43670.91281904832431;43686.96985420988494;-16.05703516155565
7429643;43669.01366698362108;43686.43513882389379;-17.42147184027593
7429644;43665.75281625668140;43681.83261566854344;-16.07979941186736
7429645;43664.66197619568993;43682.11778884755768;-17.45581265186511
7429646;43665.92263187591743;43681.98732597198978;-16.06469409607621
7429647;43670.64950171964301;43688.10003347761085;-17.45053175797004
7429648;43668.90287743063527;43684.96087743814132;-16.05800000751105
7429649;43667.23011359586235;43684.67439690160245;-17.44428330574236
7429650;43668.86151592551323;43684.94939764621813;-16.08788172070031
7429651;43669.50106164683530;43686.94960111285036;-17.44853946601351
7429652;43673.05945552586491;43689.17311494080786;-16.11365941493808
7429653;43673.62759077553346;43691.12445772020874;-17.49686694467796
7429654;43677.97367263313208;43694.09603362855705;-16.12236099542056
7429655;43677.46201584595838;43694.95783670748642;-17.49582086152718
7429656;43677.78126728561620;43693.89336129843286;-16.11209401281979
7429657;43671.52734960632370;43689.00792504842684;-17.48057544210264
7429658;43674.55378143712005;43690.65566250711709;-16.10188106999446
7429659;43675.19260573059728;43692.66013985077734;-17.46753412017823
7429660;43675.21037280926248;43691.30589732692169;-16.09552451765755
7429661;43673.08642992191017;43690.56356760305061;-17.47713768114481
7429662;43670.86448149039643;43686.94096890561923;-16.07648741521428
7429663;43669.07463435500540;43686.50898550797865;-17.43435115296781
7429664;43666.16718508085614;43682.22785313573695;-16.06066805488330
7429665;43664.76900154533359;43682.19331824064284;-17.42431669531811
7429666;43666.54841519930051;43682.58106465211313;-16.03264945280704
7429667;43671.29509272436553;43688.69465254984971;-17.39955982549161
7429668;43669.41826286466676;43685.46060770342592;-16.04234483875498
7429669;43667.94267771517480;43685.32102041115286;-17.37834269597987
7429670;43669.37359102178743;43685.41985353869677;-16.04626251691660
7429671;43669.54422412072017;43687.00569384682603;-17.46146972610721
7429672;43672.99053417101095;43689.07895966376964;-16.08842549276479
7429673;43673.45635879658948;43690.94071757188794;-17.48435877530062
7429674;43677.85302671975660;43693.96417290496902;-16.11114618520923
7429675;43677.45088303639204;43694.95860603049368;-17.50772299410557
7429676;43678.05962888570502;43694.14943390256667;-16.08980501686294
7429677;43671.83958458975394;43689.31982709881413;-17.48024250906853
7429678;43674.64051858743187;43690.75324854248902;-16.11272995505887
7429679;43675.32671243988443;43692.79085880516504;-17.46414636528172
7429680;43675.32998305108049;43691.43873519876797;-16.10875214767996
7429681;43673.47131103429274;43690.93713303194818;-17.46582199765683
7429682;43671.24830555059452;43687.31800283828488;-16.06969728768309
7429683;43669.38355410558870;43686.83117747739016;-17.44762337178654
7429684;43666.14548738482699;43682.19544264605793;-16.04995526123696
7429685;43664.90299311465787;43682.35207349059056;-17.44908037592301
7429686;43665.82346574128314;43681.92199327660637;-16.09852753531786
7429687;43670.45027952314558;43687.91532903590269;-17.46504951276424
7429688;43668.95355693695456;43685.01174381338205;-16.05818687643442
7429689;43667.18593587008945;43684.61284987792169;-17.42691400782729
7429690;43668.80106011181488;43684.88894157797768;-16.08788146615937
7429691;43669.46090305928374;43686.91528284772357;-17.45437978844508
7429692;43673.05585126803635;43689.14674169126374;-16.09089042322695
7429693;43673.71134139348578;43691.19675563953933;-17.48541424605720
7429694;43678.29002025841328;43694.39339242121787;-16.10337216280065
7429695;43678.14353252229193;43695.63417486381513;-17.49064234153426
7429696;43678.56503882831021;43694.66228055328975;-16.09724172497653
7429697;43672.69917657877522;43690.17922641775658;-17.48004983898311
7429698;43675.46191994553374;43691.58171189727000;-16.11979195173168
7429699;43676.16458176385640;43693.64908634247695;-17.48450457862821
7429700;43676.72174152899970;43692.77121109473228;-16.04946956573290
7429701;43674.65262093843921;43692.05265436032641;-17.40003342188967
7429702;43672.10550310286635;43688.16200946908793;-16.05650636621523
7429703;43670.22928536924883;43687.66753111530852;-17.43824574605432
7429704;43667.59132447612501;43683.57903436326887;-15.98770988714166
7429705;43665.56919967792783;43683.00069185460598;-17.43149217667708
7429706;43666.59113409807469;43682.65946447465103;-16.06833037657398
7429707;43670.87627884349786;43688.31422840804589;-17.43794956453888
7429708;43669.58752862492838;43685.65789644698816;-16.07036782206367
7429709;43667.46705097159429;43684.91387072940415;-17.44681975781147
7429710;43669.10780496986263;43685.21578430934460;-16.10797933948261
7429711;43669.79477809464879;43687.23207474898663;-17.43729665433476
7429712;43673.32802354536398;43689.43513129098574;-16.10710774561975
7429713;43673.89656133067911;43691.37886534517747;-17.48230401450465
7429714;43678.56890762304101;43694.70814382834942;-16.13923620531088
7429715;43678.26764072041260;43695.76592571823858;-17.49828499783540
7429716;43678.66478327342338;43694.81729849837575;-16.15251522495148
7429717;43672.31034697249561;43689.79824996806565;-17.48790299557021
7429718;43674.94249588836828;43691.04595077058184;-16.10345488220667
7429719;43675.60261349497159;43693.09196191745286;-17.48934842248213
7429720;43675.56446882808814;43691.65113930574444;-16.08667047765254
7429721;43673.46210401346616;43690.94669231931766;-17.48458830585309
7429722;43671.24170900936588;43687.33401241523097;-16.09230340586530
7429723;43669.41361600966775;43686.87169301883114;-17.45807700915896
7429724;43666.26555759616895;43682.33503168290190;-16.06947408673373
7429725;43664.66959494200273;43682.08820173043205;-17.41860678843058
7429726;43665.57524907625339;43681.66153170556936;-16.08628262931319
7429727;43670.10494190328609;43687.55891999222513;-17.45397808894230
7429728;43668.74620064967894;43684.82173305492324;-16.07553240524111
7429729;43666.57874361253198;43684.05901069400716;-17.48026708147355
7429730;43668.33993908868433;43684.41747412871337;-16.07753504002783
7429731;43669.05450724306866;43686.52512079547159;-17.47061355240188
7429732;43672.76760920735251;43688.86558725743089;-16.09797805007557
7429733;43673.66311937721184;43691.10217405532603;-17.43905467811410
7429734;43678.91508851519757;43694.95258312915394;-16.03749461396659
7429735;43678.32781211499969;43695.80983513856336;-17.48202302356243
7429736;43679.22067526648607;43695.29389859906223;-16.07322333258072
7429737;43672.81361578038923;43690.24839461508964;-17.43477883470550
7429738;43674.88720392525283;43691.00957089108124;-16.12236696582841
7429739;43675.70213558694377;43693.16909445315832;-17.46695886620793
7429740;43675.66175416221085;43691.75242823360895;-16.09067407140019
7429741;43673.50816516532359;43690.97972352229408;-17.47155835696845
7429742;43671.39209930066136;43687.48602564052999;-16.09392633986370
7429743;43669.55112625893526;43687.00359049060353;-17.45246423167139
7429744;43666.26097850837687;43682.33882164838724;-16.07784314000956
7429745;43664.40499355748761;43681.85185406019446;-17.44686050270402
7429746;43665.51605275531620;43681.60490397902322;-16.08885122370391
7429747;43669.88014837921219;43687.32423192619171;-17.44408354698317
7429748;43668.65145647443569;43684.70895449830277;-16.05749802386283
7429749;43666.35734181963926;43683.79781184952299;-17.44047002987931
7429750;43668.08578664551897;43684.16627358434198;-16.08048693881846
7429751;43668.75829566609173;43686.22972100776678;-17.47142534167818
7429752;43672.47077721314417;43688.56706868317269;-16.09629147003557
7429753;43673.11019670344831;43690.59924124035024;-17.48904453690227
7429754;43677.94256814149412;43694.06267957196542;-16.12011143047042
7429755;43678.07781163253094;43695.58763630961766;-17.50982467707829
7429756;43678.46358944196982;43694.59408511901711;-16.13049567705070
7429757;43672.34668499834515;43689.83092406210199;-17.48423906375884
7429758;43674.67271196503862;43690.78262053904473;-16.10990857401758
7429759;43675.79304947910714;43693.28748365759384;-17.49443417848357
7429760;43675.87152209642954;43691.96966369196161;-16.09814159553612
7429761;43674.03761913650669;43691.50279531339766;-17.46517617689913
7429762;43671.95920884253428;43688.05471254225995;-16.09550369972819
7429763;43670.13319624935684;43687.59170187592827;-17.45850562656685
7429764;43666.81210489540535;43682.87005844165105;-16.05795354623520
7429765;43665.24973692434287;43682.67936786078644;-17.42963093644925
7429766;43666.92081365462218;43682.91794316419691;-15.99712950957602
7429767;43671.15984706107702;43688.58822147190949;-17.42837441083428
7429768;43670.00705692431075;43686.05166692302009;-16.04460999871702
7429769;43668.04229748950456;43685.41417776741582;-17.37188027791807
7429770;43669.32319077841385;43685.36129220472503;-16.03810142630393
7429771;43669.64902286698634;43687.08537169489136;-17.43634882790182
7429772;43673.13515285461472;43689.23900429280911;-16.10385143819711
7429773;43673.85506701048871;43691.32545993853273;-17.47039292804641
