# sample; mag1 in nT; mag2 in nT; grad in nT
8939227;43679.01114608987700;43685.55323697124550;-6.54209088137667
8939228;43677.27177777497855;43682.40064234707097;-5.12886457209646
8939229;43676.43330253846216;43682.94616218798910;-6.51285964953495
8939230;43670.48384518356033;43675.60413078884449;-5.12028560528710
8939231;43072.47778098525305;43000.42726987018250;72.05051111506074
8939232;nan;nan;nan
8939233;nan;nan;nan
8939234;nan;nan;nan
8939235;nan;nan;nan
8939236;nan;nan;nan
8939237;nan;nan;nan
8939238;nan;nan;nan
8939239;nan;nan;nan
8939240;nan;nan;nan
8939241;43693.67048635849642;43700.39979121783108;-6.72930485933409
8939242;43697.12408390716882;43702.37704805633985;-5.25296414917625
8939243;43696.02995329670375;43702.61791560761048;-6.58796231090673
8939244;43691.56362087895104;43696.79139492857939;-5.22777404962501
8939245;43686.11756379799044;43692.69709041412716;-6.57952661613538
8939246;43681.58313806782826;43686.79779975269776;-5.21466168487338
8939247;43678.32711027699406;43684.90829115743691;-6.58118088044130
8939248;43676.42714657008037;43681.60246453084255;-5.17531796076035
8939249;43675.90982800005440;43682.48204982431344;-6.57222182425882
8939250;43669.89664298512071;43675.06011328817112;-5.16347030305675
8939251;43666.00462607773807;43672.55568396713352;-6.55105788939894
8939252;43663.51107459505874;43668.66190715716948;-5.15083256211738
8939253;43663.30893399136403;43669.87186672860116;-6.56293273723505
8939254;43669.32084015326109;43674.49052974167716;-5.16968958840730
8939255;43673.80375484479737;43680.39456903553219;-6.59081419073029
8939256;43679.83911249641824;43684.99986936014466;-5.16075686372087
8939257;43681.60489596407569;43688.16690907604789;-6.56201311197564
8939258;43685.87281497461663;43690.99873850634322;-5.12592353173744
8939259;43684.42590442458459;43690.98947806909564;-6.56357364450496
8939260;43691.72017877601320;43696.90152414731710;-5.18134537130270
8939261;43089.74342919046467;43024.16039677026129;65.58303242021206
8939262;nan;nan;nan
8939263;nan;nan;nan
8939264;nan;nan;nan
8939265;nan;nan;nan
8939266;nan;nan;nan
8939267;nan;nan;nan
8939268;nan;nan;nan
8939269;nan;nan;nan
8939270;nan;nan;nan
8939271;43665.71603794929251;43672.48476427079731;-6.76872632150320
8939272;43663.21845965750254;43668.45181098730973;-5.23335132979598
8939273;43662.95162341972900;43669.57350248176226;-6.62187906203591
8939274;43668.99655579031241;43674.18657772429287;-5.19002193397880
8939275;43673.55945854954189;43680.15380445308256;-6.59434590354193
8939276;43679.67958420206560;43684.86748767193785;-5.18790346987334
8939277;43681.59646279234585;43688.17385554385692;-6.57739275151091
8939278;43685.41828153557435;43690.61818159018731;-5.19990005460614
8939279;43684.24072503673960;43690.84116754300339;-6.60044250627100
8939280;43691.67224121050094;43696.87324624065513;-5.20100503015044
8939281;43693.73786583558831;43700.32606973660586;-6.58820390101172
8939282;43697.29097642988927;43702.51802220798709;-5.22704577810504
8939283;43696.20688207772037;43702.79021950052265;-6.58333742279511
8939284;43691.90857989222422;43697.12109479113133;-5.21251489889704
8939285;43686.28367651275039;43692.82723750582227;-6.54356099307217
8939286;43681.93043587620923;43687.13557010282966;-5.20513422661369
8939287;43678.59287356298591;43685.15367098833667;-6.56079742534257
8939288;43676.86675323040981;43682.04569542536774;-5.17894219495794
8939289;43675.97362743480335;43682.52005657205154;-6.54642913724646
8939290;43669.78476112247881;43674.93372734131844;-5.14896621883842
8939291;43072.37546362480498;43000.95257778680389;71.42288583800735
8939292;nan;nan;nan
8939293;nan;nan;nan
8939294;nan;nan;nan
8939295;nan;nan;nan
8939296;nan;nan;nan
8939297;nan;nan;nan
8939298;nan;nan;nan
8939299;nan;nan;nan
8939300;nan;nan;nan
8939301;43694.21962933521718;43700.92706434510910;-6.70743500989330
8939302;43697.50805361579114;43702.76965239225683;-5.26159877645929
8939303;43696.24961262503348;43702.86745626183983;-6.61784363681478
8939304;43691.80877410848916;43697.05185382389027;-5.24307971540322
8939305;43686.17260943258589;43692.75253738107131;-6.57992794849593
8939306;43681.91084592560946;43687.09614342790883;-5.18529750230293
8939307;43678.65146926738817;43685.23433638775168;-6.58286712036255
8939308;43676.55336317370529;43681.72672976925969;-5.17336659555795
8939309;43675.63533513686707;43682.20228623245930;-6.56695109559488
8939310;43669.40324253546714;43674.55686369035539;-5.15362115488659
8939311;43665.52143066987628;43672.08041141081776;-6.55898074093967
8939312;43663.17415104871179;43668.36350353729358;-5.18935248857846
8939313;43663.19493035025516;43669.74092818010831;-6.54599782984888
8939314;43669.21633701089740;43674.39664370124956;-5.18030669034853
8939315;43673.94699232919811;43680.50577960591909;-6.55878727671981
8939316;43679.94010219785559;43685.09758527611848;-5.15748307827128
8939317;43681.92352741806826;43688.48411364199274;-6.56058622392719
8939318;43685.20118969593022;43690.38901175730280;-5.18782206137163
8939319;43684.34665779669012;43690.94221577429562;-6.59555797760045
8939320;43691.91544310338213;43697.09550712926284;-5.18006402587847
8939321;43119.46787749722716;43023.92483620570420;95.54304129152632
8939322;nan;nan;nan
8939323;nan;nan;nan
8939324;nan;nan;nan
8939325;nan;nan;nan
8939326;nan;nan;nan
8939327;nan;nan;nan
8939328;nan;nan;nan
8939329;nan;nan;nan
8939330;nan;nan;nan
8939331;43665.83360319751955;43672.59643253094691;-6.76282933343151
8939332;43663.49025235993031;43668.71523143424565;-5.22497907431199
8939333;43663.41010259988252;43670.00299324108346;-6.59289064119836
8939334;43669.21669692848809;43674.41188179404708;-5.19518486555721
8939335;43673.96528497723193;43680.56021018986212;-6.59492521262762
8939336;43679.67259033689334;43684.85730640905240;-5.18471607216532
8939337;43681.62596462568035;43688.21449298455991;-6.58852835887806
8939338;43685.12483119409444;43690.31830865821394;-5.19347746411943
8939339;43684.62301594005839;43691.21167348443123;-6.58865754436447
8939340;43691.96848845815839;43697.18103092027013;-5.21254246211079
8939341;43694.28557064359484;43700.87856525545794;-6.59299461186680
8939342;43697.66321506023814;43702.86903670137690;-5.20582164114015
8939343;43696.17309913026111;43702.75374978482432;-6.58065065456406
8939344;43691.75670783274109;43696.94629981143225;-5.18959197868977
8939345;43686.00273115692835;43692.54397647714359;-6.54124532022344
8939346;43681.77147171372781;43686.93157273413090;-5.16010102039754
8939347;43678.54131802071061;43685.09066961401550;-6.54935159330619
8939348;43676.74458725865406;43681.91127169937681;-5.16668444072768
8939349;43675.54473368045001;43682.11157223504415;-6.56683855460469
8939350;43669.46104953854228;43674.61673577111651;-5.15568623257643
8939351;43072.40496036532568;42999.66371868576243;72.74124167957167
8939352;nan;nan;nan
8939353;nan;nan;nan
8939354;nan;nan;nan
8939355;nan;nan;nan
8939356;nan;nan;nan
8939357;nan;nan;nan
8939358;nan;nan;nan
8939359;nan;nan;nan
8939360;nan;nan;nan
8939361;43695.38395050347754;43702.07564259064384;-6.69169208716418
8939362;43698.12506148036482;43703.35941520437336;-5.23435372401535
8939363;43696.35398584014911;43702.94846318459895;-6.59447734445119
8939364;43691.76813501447759;43696.98277298047469;-5.21463796600023
8939365;43685.79635758291988;43692.37392462473508;-6.57756704181617
8939366;43681.84146068635891;43687.00804447002156;-5.16658378367381
8939367;43678.60661053406511;43685.17181412252103;-6.56520358845762
8939368;43677.10501662158640;43682.30450718238717;-5.19949056081043
8939369;43675.94539244157204;43682.51444263158919;-6.56905019002462
8939370;43669.84087969584652;43674.99293207132723;-5.15205237547909
8939371;43665.84203438989061;43672.38879413310497;-6.54675974321072
8939372;43663.48905467791337;43668.68350811282289;-5.19445343491481
8939373;43663.50170063895348;43670.06595584060415;-6.56425520164287
8939374;43669.26170843806176;43674.42438047116593;-5.16267203310500
8939375;43674.10288408226916;43680.67865583563980;-6.57577175337454
8939376;43679.72814571548224;43684.91693973161455;-5.18879401612854
8939377;43681.55903170254896;43688.13237479501549;-6.57334309246887
8939378;43684.91814761864225;43690.07819532964641;-5.16004771101248
8939379;43684.47156811973400;43691.04699924303713;-6.57543112330585
8939380;43691.94884658071533;43697.14771147703141;-5.19886489632591
8939381;43091.08862773610599;43023.67455406591034;67.41407367018540
8939382;nan;nan;nan
8939383;nan;nan;nan
8939384;nan;nan;nan
8939385;nan;nan;nan
8939386;nan;nan;nan
8939387;nan;nan;nan
8939388;nan;nan;nan
8939389;nan;nan;nan
8939390;nan;nan;nan
8939391;43665.20451797177520;43671.94536773236905;-6.74084976059304
8939392;43663.02574184098921;43668.27164163260022;-5.24589979161304
8939393;43662.99753475994657;43669.59910927710735;-6.60157451715407
8939394;43668.74886143070034;43673.96622662811569;-5.21736519740491
8939395;43673.70104451444058;43680.32312779678614;-6.62208328234574
8939396;43679.44786722212302;43684.65647828649526;-5.20861106437351
8939397;43681.15668503344932;43687.74326184636448;-6.58657681291111
8939398;43684.58477059584402;43689.77387089783588;-5.18910030198915
8939399;43684.26690966809838;43690.86325415899046;-6.59634449088991
8939400;43691.60616989707341;43696.81716511739796;-5.21099522032717
8939401;43694.11283364409610;43700.69598027518077;-6.58314663108178
8939402;43697.18503790970863;43702.41963470019255;-5.23459679048408
8939403;43695.58115169576922;43702.15295676839014;-6.57180507262241
8939404;43691.05005567424814;43696.28464280902699;-5.23458713478032
8939405;43685.00489147105691;43691.56556777506194;-6.56067630401016
8939406;43680.86446760086983;43686.04043112444197;-5.17596352357107
8939407;43677.85955138251302;43684.41935586967884;-6.55980448716820
8939408;43676.25829991453793;43681.44117431294580;-5.18287439841982
8939409;43675.00578969872731;43681.54399832830677;-6.53820862957753
8939410;43668.98447587992996;43674.13512541500677;-5.15064953507514
8939411;43071.92549528947711;42998.95523105675966;72.97026423272932
8939412;nan;nan;nan
8939413;nan;nan;nan
8939414;nan;nan;nan
8939415;nan;nan;nan
8939416;nan;nan;nan
8939417;nan;nan;nan
8939418;nan;nan;nan
8939419;nan;nan;nan
8939420;nan;nan;nan
8939421;43695.95977242253139;43702.60547004239925;-6.64569761987141
8939422;43698.82794728410954;43704.04919722313207;-5.22124993902147
8939423;43696.60432461833989;43703.20876269135624;-6.60443807301793
8939424;43691.95260032218357;43697.20578792873857;-5.25318760655728
8939425;43685.57793493250938;43692.14292198886687;-6.56498705636657
8939426;43681.36213334181230;43686.53927281845972;-5.17713947665039
8939427;43678.19895965212345;43684.74995658783882;-6.55099693572196
8939428;43676.92487516385881;43682.10461178275000;-5.17973661888496
8939429;43675.46805109179695;43682.03767001658707;-6.56961892478913
8939430;43669.58562231721589;43674.76406546580256;-5.17844314858780
8939431;43665.73994968857733;43672.29225126813253;-6.55230157956174
8939432;43663.65536140484619;43668.81745809305721;-5.16209668820579
8939433;43663.99048299596325;43670.54275490715372;-6.55227191118223
8939434;43669.66603119076171;43674.85426473081316;-5.18823354005500
8939435;43674.82109680801659;43681.37776345368184;-6.55666664567345
8939436;43680.25583951541194;43685.43661738660012;-5.18077787118665
8939437;43682.24513401206059;43688.81893967360520;-6.57380566154213
8939438;43685.56981279447791;43690.75676473076601;-5.18695193628317
8939439;43685.43566394779191;43692.01721943821030;-6.58155549041471
8939440;43693.06207351078774;43698.23924928725319;-5.17717577646398
8939441;43092.53213114321989;43025.64321236943215;66.88891877378612
8939442;nan;nan;nan
8939443;nan;nan;nan
8939444;nan;nan;nan
8939445;nan;nan;nan
8939446;nan;nan;nan
8939447;nan;nan;nan
8939448;nan;nan;nan
8939449;nan;nan;nan
8939450;nan;nan;nan
8939451;43665.91075895498943;43672.65785744314053;-6.74709848814926
8939452;43664.22900649723306;43669.41812220754946;-5.18911571031701
8939453;43664.18325985962292;43670.76460622296145;-6.58134636333573
8939454;43669.70616080050968;43674.88903936630959;-5.18287856580137
8939455;43675.18895553117181;43681.74076516095374;-6.55180962977895
8939456;43680.99090447912749;43686.14073786662630;-5.14983338749790
8939457;43682.23097772368783;43688.80440042187547;-6.57342269818196
8939458;43685.27192703683249;43690.46708584450244;-5.19515880767018
8939459;43685.30275333520694;43691.88875024109439;-6.58599690588832
8939460;43692.76345789412881;43697.97137426059635;-5.20791636646595
8939461;43695.22530544430629;43701.83145599459385;-6.60615055028413
8939462;43698.22772682738287;43703.46415725677070;-5.23643042938554
8939463;43696.13147865806241;43702.70436081080697;-6.57288215274109
8939464;43691.50758931901510;43696.71868137810816;-5.21109205908384
8939465;43684.80367476506217;43691.34852280827909;-6.54484804321248
8939466;43680.72595869957877;43685.89342596362985;-5.16746726404647
8939467;43677.57620753291121;43684.12722863701492;-6.55102110411036
8939468;43676.47422851145529;43681.64890726331942;-5.17467875187318
8939469;43674.80807370938419;43681.35097666962974;-6.54290296023729
8939470;43668.91377178386756;43674.07011029282148;-5.15633850895107
8939471;43071.29300602537114;42999.28728731230512;72.00571871307311
8939472;nan;nan;nan
8939473;nan;nan;nan
8939474;nan;nan;nan
8939475;nan;nan;nan
8939476;nan;nan;nan
8939477;nan;nan;nan
8939478;nan;nan;nan
8939479;nan;nan;nan
8939480;nan;nan;nan
8939481;43695.12166036712006;43701.86524046395789;-6.74358009683687
8939482;43697.90348074115172;43703.16853512241505;-5.26505438126141
8939483;43695.82913493026717;43702.40678393946291;-6.57764900919581
8939484;43691.27733304970752;43696.50989926687180;-5.23256621717122
8939485;43685.44505904486869;43691.95600454763189;-6.51094550277382
8939486;43680.78005613991991;43685.94401409809507;-5.16395795817730
8939487;43677.65510953507328;43684.20419035950181;-6.54908082442109
8939488;43676.44530235740967;43681.61126510000759;-5.16596274259277
8939489;43674.78233474047738;43681.31804163827474;-6.53570689779650
8939490;43669.24676212746272;43674.35181708609161;-5.10505495863199
8939491;43664.57572451727901;43671.10888090004300;-6.53315638276292
8939492;43662.80043983494397;43667.94909755246772;-5.14865771752574
8939493;43663.27250974009075;43669.81015493342420;-6.53764519332483
8939494;43668.87594347509003;43674.05884372011496;-5.18290024501793
8939495;43674.05629950339790;43680.65383370876225;-6.59753420537111
8939496;43679.44914651665022;43684.64349542473065;-5.19434890807086
8939497;43681.48784687617444;43688.06176488403435;-6.57391800785850
8939498;43684.34572359901358;43689.51024339347350;-5.16451979447297
8939499;43684.56270246887289;43691.17002491623134;-6.60732244736413
8939500;43692.18383290667407;43697.40378839852929;-5.21995549185779
8939501;43122.44158742851141;43024.24636230769829;98.19522512080783
8939502;nan;nan;nan
8939503;nan;nan;nan
8939504;nan;nan;nan
8939505;nan;nan;nan
8939506;nan;nan;nan
8939507;nan;nan;nan
8939508;nan;nan;nan
8939509;nan;nan;nan
8939510;nan;nan;nan
8939511;43664.15285446471535;43670.92813259817194;-6.77527813346031
8939512;43662.43248929214315;43667.68110176199116;-5.24861246984626
8939513;43663.20028830358206;43669.80097460673278;-6.60068630315151
8939514;43668.97525802135351;43674.16322214433603;-5.18796412298906
8939515;43674.59020779019193;43681.15977450964419;-6.56956671945205
8939516;43679.88608419908269;43685.07469481950102;-5.18861062041124
8939517;43682.38938112857431;43688.90636849114526;-6.51698736256767
8939518;43685.31303492303414;43690.44734689180768;-5.13431196877686
8939519;43685.52999790650938;43692.08835367217398;-6.55835576567053
8939520;43693.53842259471276;43698.68749895898509;-5.14907636428343
8939521;43695.99566774385312;43702.54261531186057;-6.54694756800955
